work_wikidata_id,work_name,work_type,release_or_first_broadcast_date,imdb_id,tmdb_movie_id,tmdb_tv_id,wikidata_work_url
Q880141,黑貓,film,1991-01-01,tt0101463,45437,,https://www.wikidata.org/wiki/Q880141
Q4984781,Buddy's Song,film,1991-03-01,tt0099184,73205,,https://www.wikidata.org/wiki/Q4984781
Q486822,侠盗王子罗宾汉,film,1991-06-14,tt0102798,8367,,https://www.wikidata.org/wiki/Q486822
Q573210,公司业务,film,1991-09-06,tt0101606,32074,,https://www.wikidata.org/wiki/Q573210
Q4155609,廿一世纪生死恋,film,1991-10-04,tt0103143,190780,,https://www.wikidata.org/wiki/Q4155609
Q1801544,一生與瞬間,film,1991-11-04,tt0102258,64879,,https://www.wikidata.org/wiki/Q1801544
Q646389,铁钩船长,film,1991-12-11,tt0102057,879,,https://www.wikidata.org/wiki/Q646389
Q1764322,Den ofrivillige golfaren,film,1991-12-25,tt0102579,24646,,https://www.wikidata.org/wiki/Q1764322
Q3414832,Just like a Woman,film,1992-01-01,tt0104576,161780,,https://www.wikidata.org/wiki/Q3414832
Q204414,哥伦布也疯狂,film,1992-01-01,tt0103927,19725,,https://www.wikidata.org/wiki/Q204414
Q3795151,地板下的小矮人,television film,1992-01-01,tt0105957,,40306,https://www.wikidata.org/wiki/Q3795151
Q3818641,彗星來的那一年,film,1992-01-01,tt0105871,44941,,https://www.wikidata.org/wiki/Q3818641
Q2103576,歡喜城,film,1992-01-01,tt0103976,47821,,https://www.wikidata.org/wiki/Q2103576
Q4420282,銀翼追擊,film,1992-01-01,tt0103848,46270,,https://www.wikidata.org/wiki/Q4420282
Q2276270,魔鬼生化人2,film,1992-01-01,tt0105178,92371,,https://www.wikidata.org/wiki/Q2276270
Q538438,爱在战火蔓延时,film,1992-01-28,tt0105391,31962,,https://www.wikidata.org/wiki/Q538438
Q855222,愛國者遊戲,film,1992-06-05,tt0105112,9869,,https://www.wikidata.org/wiki/Q855222
Q4750251,An Ungentlemanly Act,television film,1992-06-13,tt0134178,45562,,https://www.wikidata.org/wiki/Q4750251
Q189054,蝙蝠侠归来,film,1992-06-16,tt0103776,364,,https://www.wikidata.org/wiki/Q189054
Q182727,哭泣游戏,film,1992-09-02,tt0104036,11386,,https://www.wikidata.org/wiki/Q182727
Q6820409,圣诞快乐，憨豆先生,Christmas episode,1992-12-29,tt0365495,931452,,https://www.wikidata.org/wiki/Q6820409
Q6956300,N is a Number: A Portrait of Paul Erdős,film,1993-01-01,tt0125425,76102,,https://www.wikidata.org/wiki/Q6956300
Q1741043,緣未了,film,1993-01-01,tt0107042,124312,,https://www.wikidata.org/wiki/Q1741043
Q1963079,赤裸裸,film,1993-01-01,tt0107653,21450,,https://www.wikidata.org/wiki/Q1963079
Q7720493,郊區佛陀,miniseries,1993-01-01,tt0105963,,8894,https://www.wikidata.org/wiki/Q7720493
Q952325,顽皮警察,film,1993-01-01,tt0108187,46828,,https://www.wikidata.org/wiki/Q952325
Q821692,糖衣陷阱,film,1993-06-23,tt0106918,37233,,https://www.wikidata.org/wiki/Q821692
Q525421,秘密花園,film,1993-08-13,tt0108071,11236,,https://www.wikidata.org/wiki/Q525421
Q508931,豪情三劍客,film,1993-11-12,tt0108333,10057,,https://www.wikidata.org/wiki/Q508931
Q304074,以父之名,film,1993-12-12,tt0107207,7984,,https://www.wikidata.org/wiki/Q304074
Q17426152,An Impossible Job,television film,1994-01-01,tt3823528,,,https://www.wikidata.org/wiki/Q17426152
Q1198889,Good King Wenceslas,television film,1994-01-01,tt0109919,332325,,https://www.wikidata.org/wiki/Q1198889
Q6887968,Mod Fuck Explosion,film,1994-01-01,tt0107587,250586,,https://www.wikidata.org/wiki/Q6887968
Q4373818,National Lampoon's Last Resort,film,1994-01-01,tt0110629,49338,,https://www.wikidata.org/wiki/Q4373818
Q17426191,Staggered,film,1994-01-01,tt0111275,54804,,https://www.wikidata.org/wiki/Q17426191
Q2255971,人鱼传说,film,1994-01-01,tt0111112,14334,,https://www.wikidata.org/wiki/Q2255971
Q1181240,死亡武器,film,1994-01-01,tt0109575,1702,,https://www.wikidata.org/wiki/Q1181240
Q537256,神駒黑美人,film,1994-01-01,tt0109279,14522,,https://www.wikidata.org/wiki/Q537256
Q833180,科學怪人,film,1994-01-01,tt0109836,3036,,https://www.wikidata.org/wiki/Q833180
Q965085,跨世奇人,film,1994-01-01,tt0106379,46924,,https://www.wikidata.org/wiki/Q965085
Q506032,魔鬼一族,film,1994-05-17,tt0111149,9905,,https://www.wikidata.org/wiki/Q506032
Q318910,夜访吸血鬼,film,1994-11-11,tt0110148,628,,https://www.wikidata.org/wiki/Q318910
Q3026421,激情姐妹花,film,1994-12-15,tt0111205,44925,,https://www.wikidata.org/wiki/Q3026421
Q19089,007之黄金眼,film,1995-01-01,tt0113189,710,,https://www.wikidata.org/wiki/Q19089
Q1051496,割喉岛,film,1995-01-01,tt0112760,1408,,https://www.wikidata.org/wiki/Q1051496
Q784934,山丘上的情人,film,1995-01-01,tt0112966,10612,,https://www.wikidata.org/wiki/Q784934
Q13908,忽然奪網,film,1995-01-01,tt0113243,10428,,https://www.wikidata.org/wiki/Q13908
Q5491064,愛在星空下,film,1995-01-01,tt0113107,73067,,https://www.wikidata.org/wiki/Q5491064
Q1659511,正當防衛,film,1995-01-01,tt0113501,9061,,https://www.wikidata.org/wiki/Q1659511
Q1167668,瑪格麗特的博物館,film,1995-01-01,tt0113774,71754,,https://www.wikidata.org/wiki/Q1167668
Q333971,第一武士,film,1995-01-01,tt0113071,6520,,https://www.wikidata.org/wiki/Q333971
Q3805533,親親我的愛,film,1995-01-01,tt0113448,2021,,https://www.wikidata.org/wiki/Q3805533
Q1141727,赤膽豪情,film,1995-01-01,tt0114287,11780,,https://www.wikidata.org/wiki/Q1141727
Q643805,土地与自由,film,1995-04-07,tt0114671,38884,,https://www.wikidata.org/wiki/Q643805
Q849343,勇夺芳心,film,1995-10-20,tt0112870,19404,,https://www.wikidata.org/wiki/Q849343
Q643263,理智与情感,film,1995-12-13,tt0114388,4584,,https://www.wikidata.org/wiki/Q643263
Q7720414,The Bruce,film,1996-01-01,tt0115766,280431,,https://www.wikidata.org/wiki/Q7720414
Q1032177,勝利的星期六,film,1996-01-01,tt0114917,1608,,https://www.wikidata.org/wiki/Q1032177
Q1168407,古堡守護靈,television film,1996-01-01,tt0115820,48358,,https://www.wikidata.org/wiki/Q1168407
Q7811121,吾爱吾师2,television film,1996-01-01,tt0117927,86040,,https://www.wikidata.org/wiki/Q7811121
Q3257706,尼斯巨龍,film,1996-01-01,tt0113682,51043,,https://www.wikidata.org/wiki/Q3257706
Q5275317,忘記她是他,film,1996-01-01,tt0116102,106837,,https://www.wikidata.org/wiki/Q5275317
Q1756394,怒海驕陽,film,1996-01-01,tt0118158,10534,,https://www.wikidata.org/wiki/Q1756394
Q12112900,海上求生記,television film,1996-01-01,tt0116056,213842,,https://www.wikidata.org/wiki/Q12112900
Q1680069,狂愛走一回,film,1996-01-01,tt0117791,41843,,https://www.wikidata.org/wiki/Q1680069
Q3486843,現代鬥魚,film,1996-01-01,tt0114474,42758,,https://www.wikidata.org/wiki/Q3486843
Q391172,秘密與謊言,film,1996-01-01,tt0117589,11159,,https://www.wikidata.org/wiki/Q391172
Q523767,絕戀,film,1996-01-01,tt0116722,25147,,https://www.wikidata.org/wiki/Q523767
Q953911,致命化身,film,1996-01-01,tt0117002,9095,,https://www.wikidata.org/wiki/Q953911
Q2565731,艾瑪,television film,1996-01-01,tt0118308,12254,,https://www.wikidata.org/wiki/Q2565731
Q109135,迷幻列車,film,1996-01-01,tt0117951,627,,https://www.wikidata.org/wiki/Q109135
Q826494,闪亮的风采,film,1996-01-21,tt0117631,7863,,https://www.wikidata.org/wiki/Q826494
Q1788520,布公仔之金銀島,film,1996-02-16,tt0117110,10874,,https://www.wikidata.org/wiki/Q1788520
Q1741232,職業特工隊,film,1996-05-22,tt0117060,954,,https://www.wikidata.org/wiki/Q1741232
Q1041618,卡拉之歌,film,1996-09-20,tt0115832,2143,,https://www.wikidata.org/wiki/Q1041618
Q8594,101真狗,film,1996-11-27,tt0115433,11674,,https://www.wikidata.org/wiki/Q8594
Q23888478,怪谈协会,film,1996-11-28,tt0168224,256085,,https://www.wikidata.org/wiki/Q23888478
Q245271,贝隆夫人,film,1996-12-25,tt0116250,8818,,https://www.wikidata.org/wiki/Q245271
Q1584983,Hard Grit,film,1997-01-01,tt2151649,74683,,https://www.wikidata.org/wiki/Q1584983
Q7533157,Sixth Happiness,film,1997-01-01,tt0127289,264157,,https://www.wikidata.org/wiki/Q7533157
Q7772048,The Vanishing Man,film,1997-01-01,tt0124915,,,https://www.wikidata.org/wiki/Q7772048
Q496019,偷雞摸狗,film,1997-01-01,tt0119115,12145,,https://www.wikidata.org/wiki/Q496019
Q1518031,切勿吞食,film,1997-01-01,tt0119792,21252,,https://www.wikidata.org/wiki/Q1518031
Q1137856,天旋地轉,film,1997-01-01,tt0120185,6116,,https://www.wikidata.org/wiki/Q1137856
Q5320222,情慾亂碼,film,1997-01-01,tt0119033,161795,,https://www.wikidata.org/wiki/Q5320222
Q7729824,指定懺悔者1997,film,1997-01-01,tt0118964,125021,,https://www.wikidata.org/wiki/Q7729824
Q207916,明日帝国,film,1997-01-01,tt0120347,714,,https://www.wikidata.org/wiki/Q207916
Q841452,火光 (1997年電影),film,1997-01-01,tt0119125,38621,,https://www.wikidata.org/wiki/Q841452
Q501703,王牌大贱谍,film,1997-01-01,tt0118655,816,,https://www.wikidata.org/wiki/Q501703
Q1953910,精靈傳奇,film,1997-01-01,tt0119095,29911,,https://www.wikidata.org/wiki/Q1953910
Q473899,魔鬼潛艦,television film,1997-01-01,tt0119320,2131,,https://www.wikidata.org/wiki/Q473899
Q1167202,鹰之眼,film,1997-03-21,tt0120565,76323,,https://www.wikidata.org/wiki/Q1167202
Q106506,第五元素,film,1997-05-07,tt0119116,18,,https://www.wikidata.org/wiki/Q106506
Q752103,憨豆先生,film,1997-07-03,tt0118689,1281,,https://www.wikidata.org/wiki/Q752103
Q849162,黑洞表面,film,1997-08-15,tt0119081,8413,,https://www.wikidata.org/wiki/Q849162
Q167437,狙擊職業殺手,film,1997-11-14,tt0119395,4824,,https://www.wikidata.org/wiki/Q167437
Q502908,LIS太空號,film,1998-01-01,tt0120738,2157,,https://www.wikidata.org/wiki/Q502908
Q1844760,Meeting People Is Easy,film,1998-01-01,tt0195909,19362,,https://www.wikidata.org/wiki/Q1844760
Q282069,完美谋杀案,film,1998-01-01,tt0120787,1965,,https://www.wikidata.org/wiki/Q282069
Q494985,復仇者 (1998年電影),film,1998-01-01,tt0118661,9320,,https://www.wikidata.org/wiki/Q494985
Q3284236,情人最愛,film,1998-01-01,tt0120687,96196,,https://www.wikidata.org/wiki/Q3284236
Q165817,拯救大兵瑞恩,film,1998-01-01,tt0120815,857,,https://www.wikidata.org/wiki/Q165817
Q386094,瑪莎搭上三個男人,film,1998-01-01,tt0120747,6373,,https://www.wikidata.org/wiki/Q386094
Q6014960,绝命大逃亡,film,1998-01-01,tt0119365,45928,,https://www.wikidata.org/wiki/Q6014960
Q934960,英雄不改本色,film,1998-01-01,tt0149151,1618,,https://www.wikidata.org/wiki/Q934960
Q1536361,迷幻屋,film,1998-01-01,tt0122515,12229,,https://www.wikidata.org/wiki/Q1536361
Q470624,雙面情人,film,1998-01-01,tt0120148,10215,,https://www.wikidata.org/wiki/Q470624
Q7316542,Resurrection Man,film,1998-02-13,tt0140508,136134,,https://www.wikidata.org/wiki/Q7316542
Q7736051,The General,television series,1998-04-06,,,,https://www.wikidata.org/wiki/Q7736051
Q685817,追随,film,1998-04-24,tt0154506,11660,,https://www.wikidata.org/wiki/Q685817
Q729782,天生一对,film,1998-07-29,tt0120783,9820,,https://www.wikidata.org/wiki/Q729782
Q1171544,A錢大玩家,film,1999-01-01,tt0131566,21039,,https://www.wikidata.org/wiki/Q1171544
Q3776130,Great Expectations,television film,1999-01-01,tt0167187,16075,286423,https://www.wikidata.org/wiki/Q3776130
Q3116355,Gregory's Two Girls,film,1999-01-01,tt0150786,29108,,https://www.wikidata.org/wiki/Q3116355
Q7729484,The Debt Collector,film,1999-01-01,tt0159401,34713,,https://www.wikidata.org/wiki/Q7729484
Q7814694,Tom's Midnight Garden,film,1999-01-01,tt0146315,77945,,https://www.wikidata.org/wiki/Q7814694
Q209481,大开眼戒,film,1999-01-01,tt0120663,345,,https://www.wikidata.org/wiki/Q209481
Q8031338,女人秘话,film,1999-01-01,tt0180316,127286,,https://www.wikidata.org/wiki/Q8031338
Q137130,抢翻天,film,1999-01-01,tt0134033,10381,,https://www.wikidata.org/wiki/Q137130
Q4157665,海上监狱,film,1999-01-01,tt0139426,27336,,https://www.wikidata.org/wiki/Q4157665
Q16156204,燧石街居民,television film,1999-01-01,tt0228306,151961,,https://www.wikidata.org/wiki/Q16156204
Q794138,週末狂歡,film,1999-01-01,tt0188674,11129,,https://www.wikidata.org/wiki/Q794138
Q876851,金刚钻,film,1999-01-01,tt0167423,35118,,https://www.wikidata.org/wiki/Q876851
Q212145,黑日危机,film,1999-01-01,tt0143145,36643,,https://www.wikidata.org/wiki/Q212145
Q578873,將計就計,film,1999-04-15,tt0137494,1844,,https://www.wikidata.org/wiki/Q578873
Q202508,木乃伊,film,1999-05-04,tt0120616,564,,https://www.wikidata.org/wiki/Q202508
Q165713,星球大战I：幽灵的威胁,film,1999-05-19,tt0120915,1893,,https://www.wikidata.org/wiki/Q165713
Q200672,诺丁山,film,1999-05-21,tt0125439,509,,https://www.wikidata.org/wiki/Q200672
Q3224390,大賽,film,1999-08-13,tt0165384,41160,,https://www.wikidata.org/wiki/Q3224390
Q291180,心鎖,film,1999-08-27,tt0178737,10399,,https://www.wikidata.org/wiki/Q291180
Q208592,断头谷,film,1999-11-17,tt0162661,2668,,https://www.wikidata.org/wiki/Q208592
Q1421958,Jason and the Argonauts,miniseries,2000-01-01,tt0217579,,25406,https://www.wikidata.org/wiki/Q1421958
Q7092958,再吻一次,film,2000-01-01,tt0229625,54623,,https://www.wikidata.org/wiki/Q7092958
Q548888,吸血小英雄,film,2000-01-01,tt0192255,24100,,https://www.wikidata.org/wiki/Q548888
Q1122654,天生浪漫,film,2000-01-01,tt0236034,35066,,https://www.wikidata.org/wiki/Q1122654
Q7497411,復仇遊戲,film,2000-01-01,tt0232632,28943,,https://www.wikidata.org/wiki/Q7497411
Q761302,性书狂人,film,2000-01-01,tt0180073,10876,,https://www.wikidata.org/wiki/Q761302
Q168849,生還元素,film,2000-01-01,tt0228750,11983,,https://www.wikidata.org/wiki/Q168849
Q471951,縱情四海,film,2000-01-01,tt0206917,29572,,https://www.wikidata.org/wiki/Q471951
Q7620117,Storm Damage,television film,2000-01-23,tt0174245,392945,,https://www.wikidata.org/wiki/Q7620117
Q39649619,When Louis Met... Jimmy,television film,2000-04-13,tt0304938,,,https://www.wikidata.org/wiki/Q39649619
Q1774070,金色情挑,film,2000-05-14,tt0200669,29946,,https://www.wikidata.org/wiki/Q1774070
Q5156662,黑吃黑,film,2000-07-05,tt0188518,23751,,https://www.wikidata.org/wiki/Q5156662
Q1135349,真爱永存,film,2000-10-27,tt0213890,11518,,https://www.wikidata.org/wiki/Q1135349
Q165847,102斑點狗,film,2000-11-22,tt0211181,10481,,https://www.wikidata.org/wiki/Q165847
Q1356402,终极天险,film,2000-12-03,tt0190865,11678,,https://www.wikidata.org/wiki/Q1356402
Q3307591,Murder in Mesopotamia,television film,2001-01-01,tt0278634,1529613,,https://www.wikidata.org/wiki/Q3307591
Q2446893,人人爱上我老婆,film,2001-01-01,tt0269499,14651,,https://www.wikidata.org/wiki/Q2446893
Q464014,古墓丽影,film,2001-01-01,tt0146316,1995,,https://www.wikidata.org/wiki/Q464014
Q400205,心靈病房,television film,2001-01-01,tt0243664,26976,,https://www.wikidata.org/wiki/Q400205
Q1364697,愛莉思的情書,film,2001-01-01,tt0280778,11889,,https://www.wikidata.org/wiki/Q1364697
Q469624,決戰猩球,film,2001-01-01,tt0133152,869,,https://www.wikidata.org/wiki/Q469624
Q5288177,狗吃狗,film,2001-01-01,tt0254284,50464,,https://www.wikidata.org/wiki/Q5288177
Q194413,珍珠港,film,2001-01-01,tt0213149,676,,https://www.wikidata.org/wiki/Q194413
Q2387869,着魔,film,2001-01-01,tt0278675,59095,,https://www.wikidata.org/wiki/Q2387869
Q879029,花好月圆,film,2001-01-01,tt0248617,39837,,https://www.wikidata.org/wiki/Q879029
Q705387,拦截密码战,film,2001-01-22,tt0157583,10491,,https://www.wikidata.org/wiki/Q705387
Q752313,BJ单身日记,film,2001-03-10,tt0243155,634,,https://www.wikidata.org/wiki/Q752313
Q1167445,阳光下的罪恶,television film,2001-04-20,tt0276115,,,https://www.wikidata.org/wiki/Q1167445
Q320461,木乃伊2,film,2001-05-04,tt0209163,1734,,https://www.wikidata.org/wiki/Q320461
Q18964,驚婚計,film,2001-09-06,tt0188453,2084,,https://www.wikidata.org/wiki/Q18964
Q3423109,遗言,film,2001-09-10,tt0253200,14778,,https://www.wikidata.org/wiki/Q3423109
Q102438,哈利·波特与魔法石,film,2001-11-04,tt0241527,671,,https://www.wikidata.org/wiki/Q102438
Q1049139,间谍游戏,film,2001-11-19,tt0266987,1535,,https://www.wikidata.org/wiki/Q1049139
Q586199,杰克与仙豆,miniseries,2001-12-02,tt0264262,,16433,https://www.wikidata.org/wiki/Q586199
Q705230,戰地有心人,film,2001-12-17,tt0245046,12660,,https://www.wikidata.org/wiki/Q705230
Q30931,007之择日而亡,film,2002-01-01,tt0246460,36669,,https://www.wikidata.org/wiki/Q30931
Q5216963,Daniel Deronda,miniseries,2002-01-01,tt0321897,,34539,https://www.wikidata.org/wiki/Q5216963
Q662342,K-19：寡妇制造者,film,2002-01-01,tt0267626,8665,,https://www.wikidata.org/wiki/Q662342
Q3227413,Le stade de Wimbledon,film,2002-01-01,tt0254791,125848,,https://www.wikidata.org/wiki/Q3227413
Q263006,Mujhse Dosti Karoge!,film,2002-01-01,tt0272736,26277,,https://www.wikidata.org/wiki/Q263006
Q15039704,New Year's Eve,short film,2002-01-01,tt0378437,490358,,https://www.wikidata.org/wiki/Q15039704
Q7753615,The New Gladiators,film,2002-01-01,tt0349882,,,https://www.wikidata.org/wiki/Q7753615
Q1937996,巴黎戰火,film,2002-01-01,tt0280949,50467,,https://www.wikidata.org/wiki/Q1937996
Q157044,时时刻刻,film,2002-01-01,tt0274558,590,,https://www.wikidata.org/wiki/Q157044
Q498910,王牌大贱谍3,film,2002-01-01,tt0295178,818,,https://www.wikidata.org/wiki/Q498910
Q3482471,神槍手,film,2002-01-01,tt0278035,154219,,https://www.wikidata.org/wiki/Q3482471
Q464687,美国女孩,film,2002-01-01,tt0329297,15041,,https://www.wikidata.org/wiki/Q464687
Q816156,鬼潛艇,film,2002-01-01,tt0276816,12590,,https://www.wikidata.org/wiki/Q816156
Q159638,刀鋒戰士2,film,2002-03-12,tt0187738,36586,,https://www.wikidata.org/wiki/Q159638
Q1129227,关于一个男孩,film,2002-04-26,tt0276751,245,,https://www.wikidata.org/wiki/Q1129227
Q151903,美丽坏东西,film,2002-09-05,tt0301199,3472,,https://www.wikidata.org/wiki/Q151903
Q221075,28日後,film,2002-11-01,tt0289043,170,,https://www.wikidata.org/wiki/Q221075
Q102244,哈利·波特与密室,film,2002-11-03,tt0295297,672,,https://www.wikidata.org/wiki/Q102244
Q6656017,"Camden Underworld, London - 16 November 2001",film,2002-12-17,tt0808156,,,https://www.wikidata.org/wiki/Q6656017
Q1210797,蛮荒历险记,film,2002-12-20,tt0282120,14317,,https://www.wikidata.org/wiki/Q1210797
Q5158515,Concert for George,film,2003-01-01,tt0380275,28236,,https://www.wikidata.org/wiki/Q5158515
Q7004404,Neverland,film,2003-01-01,tt0349880,39198,,https://www.wikidata.org/wiki/Q7004404
Q14954099,Second Generation,television film,2003-01-01,tt0380693,,29749,https://www.wikidata.org/wiki/Q14954099
Q7839913,"Triads, Yardies and Onion Bhajees",film,2003-01-01,tt0373400,42873,,https://www.wikidata.org/wiki/Q7839913
Q287740,光彩年華,film,2003-01-01,tt0325123,15271,,https://www.wikidata.org/wiki/Q287740
Q1121256,烈火亞當,film,2003-01-01,tt0289635,237,,https://www.wikidata.org/wiki/Q1121256
Q337881,特务戆J,film,2003-01-01,tt0274166,9486,,https://www.wikidata.org/wiki/Q337881
Q1125253,盗墓者罗拉：生命之匙,film,2003-01-01,tt0325703,1996,,https://www.wikidata.org/wiki/Q1125253
Q6457546,致命LD,film,2003-01-01,tt0337659,15473,,https://www.wikidata.org/wiki/Q6457546
Q1165415,迷惘十六年,film,2003-01-01,tt0331338,29656,,https://www.wikidata.org/wiki/Q1165415
Q1090737,Skagerrak,film,2003-03-14,tt0338440,55179,,https://www.wikidata.org/wiki/Q1090737
Q1105584,代碼46,film,2003-09-02,tt0345061,2577,,https://www.wikidata.org/wiki/Q1105584
Q3124318,Baghban,film,2003-10-02,tt0337578,39839,,https://www.wikidata.org/wiki/Q3124318
Q190588,真爱至上,film,2003-11-06,tt0314331,508,,https://www.wikidata.org/wiki/Q190588
