work_name_en,release_or_first_broadcast_date,location_text_from_category,source_category,work_wikidata_id,imdb_id,wikipedia_url,episode_timecode_start,episode_timecode_end,data_source,license,latitude,longitude,coordinate_source,coordinate_precision
Darkest Hour (film),,Greater Manchester,Category:Films shot in Greater Manchester,,,https://en.wikipedia.org/wiki/Darkest_Hour_%28film%29,,,English Wikipedia category membership,CC BY-SA 4.0,53.5025,-2.31,Wikidata P625,category place centroid
Darkest Hour (film),,Kent,Category:Films shot in Kent,,,https://en.wikipedia.org/wiki/Darkest_Hour_%28film%29,,,English Wikipedia category membership,CC BY-SA 4.0,51.2489089239,0.674513689133,Wikidata P625,category place centroid
Darkest Hour (film),,South Yorkshire,Category:Films shot in South Yorkshire,,,https://en.wikipedia.org/wiki/Darkest_Hour_%28film%29,,,English Wikipedia category membership,CC BY-SA 4.0,53.5,-1.3333333333333,Wikidata P625,category place centroid
Darkest Hour (film),,Warner Bros. Studios Leavesden,Category:Films shot at Warner Bros. Studios Leavesden,,,https://en.wikipedia.org/wiki/Darkest_Hour_%28film%29,,,English Wikipedia category membership,CC BY-SA 4.0,,,,unmatched
Darling (1965 film),1965,London,Category:Films shot in London,,,https://en.wikipedia.org/wiki/Darling_%281965_film%29,,,English Wikipedia category membership,CC BY-SA 4.0,51.507222222222,-0.1275,Wikidata P625,category place centroid
Darts Are Trumps,,Nettlefold Studios,Category:Films shot at Nettlefold Studios,,,https://en.wikipedia.org/wiki/Darts_Are_Trumps,,,English Wikipedia category membership,CC BY-SA 4.0,,,,unmatched
Dashcam (2021 horror film),2021,Kent,Category:Films shot in Kent,,,https://en.wikipedia.org/wiki/Dashcam_%282021_horror_film%29,,,English Wikipedia category membership,CC BY-SA 4.0,51.2489089239,0.674513689133,Wikidata P625,category place centroid
Date Bhet,,London,Category:Films shot in London,,,https://en.wikipedia.org/wiki/Date_Bhet,,,English Wikipedia category membership,CC BY-SA 4.0,51.507222222222,-0.1275,Wikidata P625,category place centroid
Date at Midnight,,New Elstree Studios,Category:Films shot at New Elstree Studios,,,https://en.wikipedia.org/wiki/Date_at_Midnight,,,English Wikipedia category membership,CC BY-SA 4.0,51.6427,-0.3146,Wikidata P625,category place centroid
Date with Disaster,,Southall Studios,Category:Films shot at Southall Studios,,,https://en.wikipedia.org/wiki/Date_with_Disaster,,,English Wikipedia category membership,CC BY-SA 4.0,51.504,-0.3838,Wikidata P625,category place centroid
Dates (TV series),,London,Category:Television shows shot in London,,,https://en.wikipedia.org/wiki/Dates_%28TV_series%29,,,English Wikipedia category membership,CC BY-SA 4.0,51.507222222222,-0.1275,Wikidata P625,category place centroid
David (2013 Hindi film),2013,Northern Ireland,Category:Films shot in Northern Ireland,,,https://en.wikipedia.org/wiki/David_%282013_Hindi_film%29,,,English Wikipedia category membership,CC BY-SA 4.0,54.6075,-6.6925,Wikidata P625,category place centroid
David (2013 Tamil film),2013,Northern Ireland,Category:Films shot in Northern Ireland,,,https://en.wikipedia.org/wiki/David_%282013_Tamil_film%29,,,English Wikipedia category membership,CC BY-SA 4.0,54.6075,-6.6925,Wikidata P625,category place centroid
David Attenborough's Natural History Museum Alive,,London,Category:Films shot in London,,,https://en.wikipedia.org/wiki/David_Attenborough%27s_Natural_History_Museum_Alive,,,English Wikipedia category membership,CC BY-SA 4.0,51.507222222222,-0.1275,Wikidata P625,category place centroid
David Copperfield (1969 film),1969,Pinewood Studios,Category:Films shot at Pinewood Studios,,,https://en.wikipedia.org/wiki/David_Copperfield_%281969_film%29,,,English Wikipedia category membership,CC BY-SA 4.0,51.548611111111,-0.535,Wikidata P625,category place centroid
David Livingstone (film),,Shepperton Studios,Category:Films shot at Shepperton Studios,,,https://en.wikipedia.org/wiki/David_Livingstone_%28film%29,,,English Wikipedia category membership,CC BY-SA 4.0,,,,unmatched
Dawn (1928 film),1928,Cricklewood Studios,Category:Films shot at Cricklewood Studios,,,https://en.wikipedia.org/wiki/Dawn_%281928_film%29,,,English Wikipedia category membership,CC BY-SA 4.0,51.559834,-0.221812,Wikidata P625,category place centroid
De De Pyaar De,,England,Category:Films shot in England,,,https://en.wikipedia.org/wiki/De_De_Pyaar_De,,,English Wikipedia category membership,CC BY-SA 4.0,53,-1,Wikidata P625,category place centroid
De De Pyaar De,,London,Category:Films shot in London,,,https://en.wikipedia.org/wiki/De_De_Pyaar_De,,,English Wikipedia category membership,CC BY-SA 4.0,51.507222222222,-0.1275,Wikidata P625,category place centroid
De De Pyaar De 2,,England,Category:Films shot in England,,,https://en.wikipedia.org/wiki/De_De_Pyaar_De_2,,,English Wikipedia category membership,CC BY-SA 4.0,53,-1,Wikidata P625,category place centroid
De De Pyaar De 2,,London,Category:Films shot in London,,,https://en.wikipedia.org/wiki/De_De_Pyaar_De_2,,,English Wikipedia category membership,CC BY-SA 4.0,51.507222222222,-0.1275,Wikidata P625,category place centroid
De Dhakka 2,,London,Category:Films shot in London,,,https://en.wikipedia.org/wiki/De_Dhakka_2,,,English Wikipedia category membership,CC BY-SA 4.0,51.507222222222,-0.1275,Wikidata P625,category place centroid
Dead Man Running,,Greater Manchester,Category:Films shot in Greater Manchester,,,https://en.wikipedia.org/wiki/Dead_Man_Running,,,English Wikipedia category membership,CC BY-SA 4.0,53.5025,-2.31,Wikidata P625,category place centroid
Dead Man's Cards,,Liverpool,Category:Films shot in Liverpool,,,https://en.wikipedia.org/wiki/Dead_Man%27s_Cards,,,English Wikipedia category membership,CC BY-SA 4.0,53.407222222222224,-2.9916666666666667,Wikidata P625,category place centroid
Dead Man's Evidence,,MGM-British Studios,Category:Films shot at MGM-British Studios,,,https://en.wikipedia.org/wiki/Dead_Man%27s_Evidence,,,English Wikipedia category membership,CC BY-SA 4.0,,,,unmatched
Dead Man's Folly (film),,Buckinghamshire,Category:Films shot in Buckinghamshire,,,https://en.wikipedia.org/wiki/Dead_Man%27s_Folly_%28film%29,,,English Wikipedia category membership,CC BY-SA 4.0,51.8280222469,-0.790425894719,Wikidata P625,category place centroid
Dead Man's Shoes (1940 film),1940,Associated British Studios,Category:Films shot at Associated British Studios,,,https://en.wikipedia.org/wiki/Dead_Man%27s_Shoes_%281940_film%29,,,English Wikipedia category membership,CC BY-SA 4.0,,,,unmatched
Dead Men Tell No Tales (1938 film),1938,Welwyn Studios,Category:Films shot at Welwyn Studios,,,https://en.wikipedia.org/wiki/Dead_Men_Tell_No_Tales_%281938_film%29,,,English Wikipedia category membership,CC BY-SA 4.0,,,,unmatched
Dead Shot (film),,Edinburgh,Category:Films shot in Edinburgh,,,https://en.wikipedia.org/wiki/Dead_Shot_%28film%29,,,English Wikipedia category membership,CC BY-SA 4.0,55.95333333333333,-3.1891666666666665,Wikidata P625,category place centroid
Dead Shot (film),,Glasgow,Category:Films shot in Glasgow,,,https://en.wikipedia.org/wiki/Dead_Shot_%28film%29,,,English Wikipedia category membership,CC BY-SA 4.0,55.861111111111114,-4.25,Wikidata P625,category place centroid
Dead and Buried (TV series),,Northern Ireland,Category:Television shows shot in Northern Ireland,,,https://en.wikipedia.org/wiki/Dead_and_Buried_%28TV_series%29,,,English Wikipedia category membership,CC BY-SA 4.0,54.6075,-6.6925,Wikidata P625,category place centroid
Deadfall (1968 film),1968,Pinewood Studios,Category:Films shot at Pinewood Studios,,,https://en.wikipedia.org/wiki/Deadfall_%281968_film%29,,,English Wikipedia category membership,CC BY-SA 4.0,51.548611111111,-0.535,Wikidata P625,category place centroid
Deadlier Than the Male,,Pinewood Studios,Category:Films shot at Pinewood Studios,,,https://en.wikipedia.org/wiki/Deadlier_Than_the_Male,,,English Wikipedia category membership,CC BY-SA 4.0,51.548611111111,-0.535,Wikidata P625,category place centroid
Deadly Strangers,,Bristol,Category:Films shot in Bristol,,,https://en.wikipedia.org/wiki/Deadly_Strangers,,,English Wikipedia category membership,CC BY-SA 4.0,51.45361111111111,-2.5975,Wikidata P625,category place centroid
Deadly Voyage,,Pinewood Studios,Category:Films shot at Pinewood Studios,,,https://en.wikipedia.org/wiki/Deadly_Voyage,,,English Wikipedia category membership,CC BY-SA 4.0,51.548611111111,-0.535,Wikidata P625,category place centroid
Deadmeat (film),,London,Category:Films shot in London,,,https://en.wikipedia.org/wiki/Deadmeat_%28film%29,,,English Wikipedia category membership,CC BY-SA 4.0,51.507222222222,-0.1275,Wikidata P625,category place centroid
Deadpoint (TV series),,Wales,Category:Television shows shot in Wales,,,https://en.wikipedia.org/wiki/Deadpoint_%28TV_series%29,,,English Wikipedia category membership,CC BY-SA 4.0,52.35,-3.6333333333333,Wikidata P625,category place centroid
Deadpool & Wolverine,,Bovingdon Studios,Category:Films shot at Bovingdon Studios,,,https://en.wikipedia.org/wiki/Deadpool_%26_Wolverine,,,English Wikipedia category membership,CC BY-SA 4.0,,,,unmatched
Deadpool & Wolverine,,London,Category:Films shot in London,,,https://en.wikipedia.org/wiki/Deadpool_%26_Wolverine,,,English Wikipedia category membership,CC BY-SA 4.0,51.507222222222,-0.1275,Wikidata P625,category place centroid
Deadpool & Wolverine,,Norfolk,Category:Films shot in Norfolk,,,https://en.wikipedia.org/wiki/Deadpool_%26_Wolverine,,,English Wikipedia category membership,CC BY-SA 4.0,52.6727178,0.9486696499999999,Wikidata P625,category place centroid
Deadpool & Wolverine,,Pinewood Studios,Category:Films shot at Pinewood Studios,,,https://en.wikipedia.org/wiki/Deadpool_%26_Wolverine,,,English Wikipedia category membership,CC BY-SA 4.0,51.548611111111,-0.535,Wikidata P625,category place centroid
Dealers (film),,Pinewood Studios,Category:Films shot at Pinewood Studios,,,https://en.wikipedia.org/wiki/Dealers_%28film%29,,,English Wikipedia category membership,CC BY-SA 4.0,51.548611111111,-0.535,Wikidata P625,category place centroid
Dear Frankie,,Scotland,Category:Films shot in Scotland,,,https://en.wikipedia.org/wiki/Dear_Frankie,,,English Wikipedia category membership,CC BY-SA 4.0,57,-5,Wikidata P625,category place centroid
Dear Ladies,,England,Category:Television shows shot in England,,,https://en.wikipedia.org/wiki/Dear_Ladies,,,English Wikipedia category membership,CC BY-SA 4.0,53,-1,Wikidata P625,category place centroid
Dear Mother...Love Albert,,Teddington Studios,Category:Television shows shot at Teddington Studios,,,https://en.wikipedia.org/wiki/Dear_Mother...Love_Albert,,,English Wikipedia category membership,CC BY-SA 4.0,51.4287,-0.3217,Wikidata P625,category place centroid
Dear Mr. Prohack,,Pinewood Studios,Category:Films shot at Pinewood Studios,,,https://en.wikipedia.org/wiki/Dear_Mr._Prohack,,,English Wikipedia category membership,CC BY-SA 4.0,51.548611111111,-0.535,Wikidata P625,category place centroid
Dear Zachary: A Letter to a Son About His Father,,the United Kingdom,Category:Films shot in the United Kingdom,,,https://en.wikipedia.org/wiki/Dear_Zachary%3A_A_Letter_to_a_Son_About_His_Father,,,English Wikipedia category membership,CC BY-SA 4.0,54.6,-2,Wikidata P625,category place centroid
Death Comes to Pemberley (TV series),,Yorkshire,Category:Television shows shot in Yorkshire,,,https://en.wikipedia.org/wiki/Death_Comes_to_Pemberley_%28TV_series%29,,,English Wikipedia category membership,CC BY-SA 4.0,53.958333333333,-1.0833333333333,Wikidata P625,category place centroid
Death Croons the Blues,,Twickenham Film Studios,Category:Films shot at Twickenham Film Studios,,,https://en.wikipedia.org/wiki/Death_Croons_the_Blues,,,English Wikipedia category membership,CC BY-SA 4.0,,,,unmatched
Death Defying Acts,,Edinburgh,Category:Films shot in Edinburgh,,,https://en.wikipedia.org/wiki/Death_Defying_Acts,,,English Wikipedia category membership,CC BY-SA 4.0,55.95333333333333,-3.1891666666666665,Wikidata P625,category place centroid
Death Drives Through,,England,Category:Films shot in England,,,https://en.wikipedia.org/wiki/Death_Drives_Through,,,English Wikipedia category membership,CC BY-SA 4.0,53,-1,Wikidata P625,category place centroid
Death Machine,,Pinewood Studios,Category:Films shot at Pinewood Studios,,,https://en.wikipedia.org/wiki/Death_Machine,,,English Wikipedia category membership,CC BY-SA 4.0,51.548611111111,-0.535,Wikidata P625,category place centroid
Death Valley (British TV series),,Wales,Category:Television shows shot in Wales,,,https://en.wikipedia.org/wiki/Death_Valley_%28British_TV_series%29,,,English Wikipedia category membership,CC BY-SA 4.0,52.35,-3.6333333333333,Wikidata P625,category place centroid
Death Walks,,London,Category:Films shot in London,,,https://en.wikipedia.org/wiki/Death_Walks,,,English Wikipedia category membership,CC BY-SA 4.0,51.507222222222,-0.1275,Wikidata P625,category place centroid
Death Watch,,Glasgow,Category:Films shot in Glasgow,,,https://en.wikipedia.org/wiki/Death_Watch,,,English Wikipedia category membership,CC BY-SA 4.0,55.861111111111114,-4.25,Wikidata P625,category place centroid
Death Wish 3,,London,Category:Films shot in London,,,https://en.wikipedia.org/wiki/Death_Wish_3,,,English Wikipedia category membership,CC BY-SA 4.0,51.507222222222,-0.1275,Wikidata P625,category place centroid
Death at a Funeral (2007 film),2007,England,Category:Films shot in England,,,https://en.wikipedia.org/wiki/Death_at_a_Funeral_%282007_film%29,,,English Wikipedia category membership,CC BY-SA 4.0,53,-1,Wikidata P625,category place centroid
Death by Magic,,London,Category:Television shows shot in London,,,https://en.wikipedia.org/wiki/Death_by_Magic,,,English Wikipedia category membership,CC BY-SA 4.0,51.507222222222,-0.1275,Wikidata P625,category place centroid
Death by Magic,,Scotland,Category:Television shows shot in Scotland,,,https://en.wikipedia.org/wiki/Death_by_Magic,,,English Wikipedia category membership,CC BY-SA 4.0,57,-5,Wikidata P625,category place centroid
Death of a Princess,,London,Category:Films shot in London,,,https://en.wikipedia.org/wiki/Death_of_a_Princess,,,English Wikipedia category membership,CC BY-SA 4.0,51.507222222222,-0.1275,Wikidata P625,category place centroid
Death on the Nile (1978 film),1978,Pinewood Studios,Category:Films shot at Pinewood Studios,,,https://en.wikipedia.org/wiki/Death_on_the_Nile_%281978_film%29,,,English Wikipedia category membership,CC BY-SA 4.0,51.548611111111,-0.535,Wikidata P625,category place centroid
Death on the Nile (2022 film),2022,Longcross Studios,Category:Films shot at Longcross Studios,,,https://en.wikipedia.org/wiki/Death_on_the_Nile_%282022_film%29,,,English Wikipedia category membership,CC BY-SA 4.0,51.3817,-0.592833,Wikidata P625,category place centroid
Death on the Nile (2022 film),2022,Surrey,Category:Films shot in Surrey,,,https://en.wikipedia.org/wiki/Death_on_the_Nile_%282022_film%29,,,English Wikipedia category membership,CC BY-SA 4.0,51.2694589239,-0.373297931467,Wikidata P625,category place centroid
Death on the Set,,Twickenham Film Studios,Category:Films shot at Twickenham Film Studios,,,https://en.wikipedia.org/wiki/Death_on_the_Set,,,English Wikipedia category membership,CC BY-SA 4.0,,,,unmatched
Debt of Honour,,"Imperial Studios, Elstree","Category:Films shot at Imperial Studios, Elstree",,,https://en.wikipedia.org/wiki/Debt_of_Honour,,,English Wikipedia category membership,CC BY-SA 4.0,,,,unmatched
Deep Cover (2025 film),2025,England,Category:Films shot in England,,,https://en.wikipedia.org/wiki/Deep_Cover_%282025_film%29,,,English Wikipedia category membership,CC BY-SA 4.0,53,-1,Wikidata P625,category place centroid
Deep Cover (2025 film),2025,London,Category:Films shot in London,,,https://en.wikipedia.org/wiki/Deep_Cover_%282025_film%29,,,English Wikipedia category membership,CC BY-SA 4.0,51.507222222222,-0.1275,Wikidata P625,category place centroid
Deep End (film),,London,Category:Films shot in London,,,https://en.wikipedia.org/wiki/Deep_End_%28film%29,,,English Wikipedia category membership,CC BY-SA 4.0,51.507222222222,-0.1275,Wikidata P625,category place centroid
Defence of the Realm,,London,Category:Films shot in London,,,https://en.wikipedia.org/wiki/Defence_of_the_Realm,,,English Wikipedia category membership,CC BY-SA 4.0,51.507222222222,-0.1275,Wikidata P625,category place centroid
Defence of the Realm,,Shepperton Studios,Category:Films shot at Shepperton Studios,,,https://en.wikipedia.org/wiki/Defence_of_the_Realm,,,English Wikipedia category membership,CC BY-SA 4.0,,,,unmatched
